Date,Open,High,Low,Close,Adj Close,Volume
2022-01-21,283.000000,288.790009,256.000000,257.399994,257.399994,927190
2022-01-24,235.300003,251.800003,201.600006,249.600006,249.600006,1329750
2022-01-25,233.199997,247.800003,227.199997,233.699997,233.699997,599900
2022-01-26,254.600006,257.200012,222.199997,231.500000,231.500000,749150
2022-01-27,241.500000,243.800003,219.800003,220.399994,220.399994,461580
2022-01-28,225.800003,241.000000,212.509995,240.300003,240.300003,511220
2022-01-31,250.000000,282.700012,246.500000,282.100006,282.100006,651290
2022-02-01,286.000000,292.690002,272.799988,291.600006,291.600006,510360
2022-02-02,308.399994,308.500000,279.299988,290.700012,290.700012,740800
2022-02-03,253.199997,267.200012,240.399994,244.500000,244.500000,645110
2022-02-04,248.800003,265.200012,239.399994,258.500000,258.500000,543030
2022-02-07,254.000000,260.100006,240.500000,243.300003,243.300003,388590
2022-02-08,242.000000,259.100006,240.199997,257.100006,257.100006,323520
2022-02-09,266.399994,276.100006,261.299988,276.000000,276.000000,374450
2022-02-10,259.299988,278.000000,253.899994,259.000000,259.000000,415070
2022-02-11,259.200012,263.600006,228.399994,234.000000,234.000000,499350
2022-02-14,229.500000,244.500000,226.199997,237.699997,237.699997,370480
2022-02-15,248.800003,259.000000,246.500000,259.000000,259.000000,315730
2022-02-16,251.800003,259.899994,246.229996,259.899994,259.899994,249250
2022-02-17,248.919998,255.899994,232.600006,234.500000,234.500000,295040
2022-02-18,234.100006,235.399994,212.199997,220.300003,220.300003,621770
2022-02-22,205.899994,216.399994,194.199997,204.199997,204.199997,723970
2022-02-23,210.000000,213.500000,183.500000,184.899994,184.899994,628510
2022-02-24,155.800003,203.500000,155.000000,202.800003,202.800003,923440
2022-02-25,202.500000,209.899994,192.199997,209.899994,209.899994,474320
2022-02-28,202.000000,217.380005,200.199997,214.100006,214.100006,453230
2022-03-01,216.800003,226.699997,206.699997,211.600006,211.600006,440190
2022-03-02,211.699997,218.600006,201.300003,216.000000,216.000000,346350
2022-03-03,220.300003,221.000000,196.800003,200.399994,200.399994,383370
2022-03-04,196.100006,201.100006,183.100006,188.199997,188.199997,423350
2022-03-07,186.800003,191.600006,165.000000,165.100006,165.100006,525010
2022-03-08,162.000000,176.800003,153.000000,161.500000,161.500000,826660
2022-03-09,175.000000,184.300003,171.110001,183.100006,183.100006,503090
2022-03-10,174.300003,174.500000,163.300003,172.199997,172.199997,445860
2022-03-11,176.300003,176.800003,150.500000,150.600006,150.600006,701390
2022-03-14,141.399994,147.300003,130.699997,133.300003,133.300003,797940
2022-03-15,133.500000,145.990005,129.250000,144.300003,144.300003,694360
2022-03-16,160.000000,189.399994,159.800003,189.199997,189.199997,1244030
2022-03-17,180.199997,193.100006,175.199997,192.500000,192.500000,499550
2022-03-18,193.300003,215.800003,192.100006,212.800003,212.800003,736590
2022-03-21,206.500000,214.699997,196.899994,208.000000,208.000000,554960
2022-03-22,217.699997,233.500000,215.199997,230.800003,230.800003,720940
2022-03-23,225.000000,240.800003,220.600006,226.399994,226.399994,641420
2022-03-24,227.500000,236.800003,217.800003,236.000000,236.000000,546630
2022-03-25,230.899994,235.750000,222.199997,233.399994,233.399994,481990
2022-03-28,236.899994,247.199997,233.100006,247.000000,247.000000,485150
2022-03-29,258.760010,262.200012,248.100006,257.700012,257.700012,541010
2022-03-30,252.600006,261.299988,244.000000,247.500000,247.500000,405140
2022-03-31,244.300003,245.100006,226.199997,227.500000,227.500000,438510
2022-04-01,238.800003,240.100006,226.199997,231.500000,231.500000,672290
2022-04-04,238.300003,260.299988,237.000000,259.600006,259.600006,561060
2022-04-05,254.199997,255.100006,232.199997,235.000000,235.000000,685770
2022-04-06,221.600006,224.300003,203.699997,210.800003,210.800003,959010
2022-04-07,207.699997,212.399994,193.199997,205.600006,205.600006,569630
2022-04-08,202.800003,203.600006,193.619995,194.300003,194.300003,576860
2022-04-11,182.699997,187.000000,176.300003,176.800003,176.800003,556710
2022-04-12,186.100006,188.800003,170.300003,173.100006,173.100006,865140
2022-04-13,172.300003,186.000000,169.600006,183.600006,183.600006,621990
2022-04-14,181.199997,182.300003,165.800003,166.100006,166.100006,609500
2022-04-18,164.199997,170.300003,160.100006,167.500000,167.500000,514440
2022-04-19,164.600006,178.000000,160.500000,176.399994,176.399994,598260
2022-04-20,163.399994,163.699997,142.199997,144.100006,144.100006,1342420
2022-04-21,151.199997,154.800003,130.449997,132.100006,132.100006,899980
2022-04-22,133.800003,138.600006,123.500000,124.000000,124.000000,1326330
2022-04-25,118.599998,127.599998,117.199997,127.500000,127.500000,999920
2022-04-26,125.000000,125.000000,108.500000,109.199997,109.199997,1161570
2022-04-27,108.500000,116.400002,106.650002,109.000000,109.000000,1201160
2022-04-28,119.000000,127.000000,110.500000,124.800003,124.800003,1376950
2022-04-29,126.800003,133.100006,113.000000,113.800003,113.800003,1172760
2022-05-02,112.000000,124.099998,110.099998,124.000000,124.000000,1045840
2022-05-03,123.120003,127.889999,120.500000,124.400002,124.400002,1001250
2022-05-04,122.000000,137.899994,115.599998,136.899994,136.899994,1503750
2022-05-05,128.100006,128.699997,106.400002,111.099998,111.099998,1729130
2022-05-06,108.199997,111.800003,99.500000,104.099998,104.099998,1498760
2022-05-09,95.900002,98.750000,85.099998,86.800003,86.800003,1505600
2022-05-10,94.300003,95.900002,85.400002,90.400002,90.400002,1391790
2022-05-11,89.300003,94.400002,78.199997,79.099998,79.099998,1815870
2022-05-12,74.500000,84.599998,70.000000,78.400002,78.400002,2180650
2022-05-13,84.000000,92.099998,82.699997,90.900002,90.900002,1996320
2022-05-16,90.400002,92.050003,86.410004,87.199997,87.199997,1413260
2022-05-17,95.000000,97.500000,90.800003,96.300003,96.300003,1745270
2022-05-18,91.000000,92.800003,79.800003,81.000000,81.000000,1756190
2022-05-19,79.500000,86.400002,78.699997,81.699997,81.699997,1262910
2022-05-20,85.300003,86.669998,72.000000,79.400002,79.400002,1723680
2022-05-23,79.800003,83.000000,76.199997,82.800003,82.800003,994130
2022-05-24,74.900002,75.099998,67.699997,71.900002,71.900002,1995290
2022-05-25,70.900002,77.400002,70.900002,75.800003,75.800003,1324850
2022-05-26,76.500000,90.169998,76.400002,88.900002,88.900002,1972020
2022-05-27,90.900002,97.300003,90.260002,97.199997,97.199997,1618570
2022-05-31,101.120003,104.000000,95.500000,99.500000,99.500000,2171470
2022-06-01,102.059998,106.099998,94.599998,96.900002,96.900002,2292790
2022-06-02,95.000000,108.099998,94.000000,107.800003,107.800003,1616210
2022-06-03,100.000000,102.000000,94.000000,95.599998,95.599998,1542660
2022-06-06,102.900002,106.000000,96.900002,100.099998,100.099998,1425420
2022-06-07,97.199997,104.900002,95.300003,104.099998,104.099998,1243600
2022-06-08,105.099998,113.099998,104.400002,109.599998,109.599998,1693390
2022-06-09,106.800003,110.300003,96.099998,96.400002,96.400002,1398460
2022-06-10,93.300003,95.199997,85.199997,86.199997,86.199997,1517820
2022-06-13,75.800003,77.650002,68.699997,69.599998,69.599998,2324330
2022-06-14,72.199997,75.750000,69.599998,73.099998,73.099998,2528010
2022-06-15,76.699997,84.000000,74.800003,81.199997,81.199997,3373530
2022-06-16,72.800003,74.400002,67.900002,69.500000,69.500000,2206450
2022-06-17,73.400002,75.800003,69.300003,72.500000,72.500000,2085340
2022-06-21,77.300003,81.900002,76.849998,78.099998,78.099998,1680060
2022-06-22,76.099998,83.250000,75.500000,78.099998,78.099998,1613090
2022-06-23,81.099998,83.400002,77.199997,82.599998,82.599998,2310660
2022-06-24,86.000000,93.699997,85.300003,93.199997,93.199997,2226200
2022-06-27,96.169998,96.870003,90.500000,92.300003,92.300003,1391810
2022-06-28,92.500000,94.900002,81.650002,81.800003,81.800003,2007360
2022-06-29,81.300003,83.599998,77.900002,81.300003,81.300003,1165060
2022-06-30,78.199997,80.300003,72.199997,76.500000,76.500000,2021950
2022-07-01,76.300003,78.900002,74.000000,78.400002,78.400002,1322000
2022-07-05,75.599998,85.800003,72.900002,85.400002,85.400002,2079830
2022-07-06,85.000000,87.699997,80.800003,85.900002,85.900002,1804410
2022-07-07,87.000000,94.000000,86.800003,93.300003,93.300003,1516460
2022-07-08,89.400002,95.699997,88.849998,92.699997,92.699997,1551100
2022-07-11,88.000000,88.099998,79.400002,80.000000,80.000000,1524470
2022-07-12,81.400002,82.800003,76.309998,77.699997,77.699997,1414510
2022-07-13,72.500000,80.099998,71.900002,78.000000,78.000000,1936050
2022-07-14,76.199997,77.300003,72.500000,76.500000,76.500000,1506160
2022-07-15,78.099998,80.599998,75.400002,80.599998,80.599998,1325580
2022-07-18,84.800003,88.150002,79.800003,80.800003,80.800003,1983340
2022-07-19,84.300003,89.050003,80.699997,88.699997,88.699997,1742300
2022-07-20,90.599998,95.800003,88.800003,94.699997,94.699997,1808770
2022-07-21,95.500000,101.500000,93.500000,101.300003,101.300003,1638790
2022-07-22,98.500000,101.099998,90.699997,92.599998,92.599998,1454030
2022-07-25,92.500000,93.750000,88.199997,89.099998,89.099998,898150
2022-07-26,89.000000,89.500000,82.099998,83.199997,83.199997,893150
2022-07-27,88.449997,97.500000,87.099998,96.199997,96.199997,1605130
2022-07-28,95.699997,97.489998,88.900002,96.699997,96.699997,1487350
2022-07-29,96.540001,101.300003,94.349998,100.000000,100.000000,1117850
2022-08-01,98.300003,104.500000,96.300003,100.300003,100.300003,1386200
2022-08-02,96.000000,104.800003,95.800003,99.599998,99.599998,1501580
2022-08-03,100.900002,109.500000,100.389999,108.500000,108.500000,1417940
2022-08-04,111.199997,113.699997,107.500000,111.900002,111.900002,1424320
2022-08-05,105.300003,109.900002,102.900002,105.500000,105.500000,1381640
2022-08-08,104.599998,111.000000,101.800003,103.699997,103.699997,1341570
2022-08-09,101.400002,102.099998,97.699997,100.199997,100.199997,905890
2022-08-10,108.300003,111.099998,104.500000,110.900002,110.900002,1395460
2022-08-11,113.800003,118.199997,108.099998,109.099998,109.099998,1215220
2022-08-12,110.699997,116.800003,109.400002,116.599998,116.599998,941780
2022-08-15,115.000000,119.800003,113.699997,118.599998,118.599998,761660
2022-08-16,117.099998,119.400002,112.599998,116.300003,116.300003,904180
2022-08-17,112.400002,114.790001,108.500000,110.699997,110.699997,1042570
2022-08-18,110.400002,113.300003,107.199997,111.400002,111.400002,864400
2022-08-19,108.000000,109.190002,102.400002,104.199997,104.199997,887820
2022-08-22,99.199997,99.790001,94.800003,95.599998,95.599998,939280
2022-08-23,95.199997,98.699997,93.500000,96.099998,96.099998,804380
2022-08-24,94.800003,101.800003,94.400002,99.099998,99.099998,760050
2022-08-25,101.900002,108.000000,100.599998,108.000000,108.000000,913250
2022-08-26,109.199997,110.699997,94.099998,94.300003,94.300003,1665450
2022-08-29,91.900002,96.160004,90.099998,91.300003,91.300003,872610
2022-08-30,93.099998,93.769997,82.699997,85.599998,85.599998,1460810
2022-08-31,90.300003,92.750000,86.300003,86.400002,86.400002,1571170
2022-09-01,83.470001,86.690002,79.040001,86.300003,86.300003,1606500
2022-09-02,88.000000,88.349998,80.000000,81.300003,81.300003,1475960
2022-09-06,80.800003,81.099998,75.400002,77.699997,77.699997,1701230
2022-09-07,77.800003,83.800003,77.199997,83.199997,83.199997,1176410
2022-09-08,79.699997,84.400002,78.790001,83.300003,83.300003,1720420
2022-09-09,85.879997,90.599998,85.879997,90.199997,90.199997,1244220
2022-09-12,91.400002,94.199997,90.599998,94.099998,94.099998,1572130
2022-09-13,84.099998,85.199997,75.300003,75.800003,75.800003,2041360
2022-09-14,76.500000,78.199997,74.050003,77.400002,77.400002,1236970
2022-09-15,77.000000,80.599998,74.830002,76.300003,76.300003,1611610
2022-09-16,73.000000,74.800003,70.300003,74.599998,74.599998,1895980
2022-09-19,72.800003,77.500000,72.699997,77.500000,77.500000,1656910
2022-09-20,75.330002,78.800003,74.150002,75.500000,75.500000,1484110
2022-09-21,75.099998,78.699997,69.699997,69.900002,69.900002,2491700
2022-09-22,69.000000,70.400002,66.300003,67.599998,67.599998,1850590
2022-09-23,65.099998,65.900002,60.599998,63.299999,63.299999,1793800
2022-09-26,63.000000,66.860001,62.099998,62.400002,62.400002,1461820
2022-09-27,65.099998,67.000000,60.599998,62.400002,62.400002,1748410
2022-09-28,61.509998,68.900002,60.919998,68.000000,68.000000,1932190
2022-09-29,63.799999,64.300003,58.599998,61.200001,61.200001,1907580
2022-09-30,59.900002,64.699997,58.799999,59.099998,59.099998,1663960
2022-10-03,59.400002,62.500000,57.450001,61.200001,61.200001,1954640
2022-10-04,65.500000,68.050003,64.599998,66.900002,66.900002,1978570
2022-10-05,64.400002,67.199997,60.900002,66.000000,66.000000,1724960
2022-10-06,65.000000,68.000000,64.099998,65.400002,65.400002,1440970
2022-10-07,61.200001,62.000000,55.500000,56.400002,56.400002,1824490
2022-10-10,56.099998,56.099998,52.400002,54.400002,54.400002,1385730
2022-10-11,52.299999,53.270000,48.500000,49.599998,49.599998,2358040
2022-10-12,49.500000,51.150002,48.200001,49.700001,49.700001,1735820
2022-10-13,44.400002,53.500000,43.299999,52.700001,52.700001,3212010
2022-10-14,54.500000,54.700001,46.400002,46.599998,46.599998,2066950
2022-10-17,50.200001,54.200001,50.200001,53.500000,53.500000,2112440
2022-10-18,57.900002,58.360001,51.900002,53.700001,53.700001,2765150
2022-10-19,53.599998,57.049999,52.200001,53.599998,53.599998,2248790
2022-10-20,52.900002,57.099998,51.799999,52.500000,52.500000,2096550
2022-10-21,50.700001,56.189999,49.799999,56.000000,56.000000,2522630
2022-10-24,51.900002,53.500000,47.000000,52.700001,52.700001,3155330
